업종명,업소명,소재지,소재지전화
일반음식점,해뜨는주문진막국수,부산광역시 금정구 남산동 961-1,051-517-4888
일반음식점,아르고,부산광역시 금정구 노포동 133,
일반음식점,멕시칸,부산광역시 금정구 구서동 1027-1 우성아파트,051-512-5715
일반음식점,금화루,부산광역시 금정구 노포동 133,051-508-9789
일반음식점,가원,부산광역시 금정구 노포동 133,
일반음식점,연희스넥,부산광역시 금정구 노포동 133,
일반음식점,옥추식당,부산광역시 금정구 서동 196-1,
일반음식점,다원,부산광역시 금정구 노포동 133,
일반음식점,플레이,부산광역시 금정구 남산동 969-4,051-515-6665
일반음식점,원식당,부산광역시 금정구 서동 194-17,
일반음식점,어서오사카,부산광역시 금정구 서동 205-22,051-527-8762
일반음식점,공원식당,부산광역시 금정구 금사동 108-1,
일반음식점,정갈한 집밥,부산광역시 금정구 장전동 419-28,051-531-3605
일반음식점,남원추어탕,부산광역시 금정구 장전동 413-18,
일반음식점,퇴근길,부산광역시 금정구 금사동 68-4,051-524-3391
일반음식점,딜리버리쿡,부산광역시 금정구 장전동 96-21,051-516-9199
일반음식점,금당식당,부산광역시 금정구 금사동 50-8,051-542-1729
일반음식점,탕화쿵푸 마라탕,부산광역시 금정구 장전동 403-21,051-515-5740
일반음식점,도우도우스시,부산광역시 금정구 부곡동 65-105,051-513-1888
일반음식점,호호닭집,부산광역시 금정구 장전동 136-9 1층일부,051-513-1688
일반음식점,빈앤보드,부산광역시 금정구 장전동 420-3,070-7613-2229
일반음식점,피자나라치킨,부산광역시 금정구 서동 300-24,051-523-6969
일반음식점,달인의 찜닭 부산대점,부산광역시 금정구 장전동 419-29,051-514-5545
일반음식점,벤스하버,부산광역시 금정구 장전동 293-45,051-515-7879
일반음식점,하림식당,부산광역시 금정구 장전동 400-29,051-518-1277
일반음식점,청춘라면,부산광역시 금정구 부곡동 22-1,051-583-4400
일반음식점,이니아 디저트 까페,부산광역시 금정구 장전동 420-8,
일반음식점,본아베띠돈까스,부산광역시 금정구 남산동 23-6,051-343-5012
일반음식점,장수식당,부산광역시 금정구 서동 196-40,051-532-8989
일반음식점,밥한그릇,부산광역시 금정구 남산동 26-15,051-583-8842
일반음식점,미정분식,부산광역시 금정구 장전동 477-11,
일반음식점,아촌숯불갈비,부산광역시 금정구 부곡동 896-27,051-583-9231
일반음식점,어구야,부산광역시 금정구 장전동 412-32,
일반음식점,쉼터,부산광역시 금정구 서동 297-282,051-527-6703
일반음식점,벌교꼬막정식,부산광역시 금정구 부곡동 25-2,051-582-5579
일반음식점,병천순대국밥,부산광역시 금정구 구서동 248-1,051-516-2827
일반음식점,7번가피자 구서·남산점,부산광역시 금정구 구서동 158-6 푸른숲요양병원 1층일부,
일반음식점,만경족발,부산광역시 금정구 남산동 124-4,
일반음식점,허준보건탕,부산광역시 금정구 회동동 363-6,051-528-8300
일반음식점,나두식당,부산광역시 금정구 부곡동 274-12,
일반음식점,호호푸드,부산광역시 금정구 부곡동 255-3,051-581-8197
일반음식점,남산점 굽네치킨,부산광역시 금정구 남산동 995-6,051-581-6936
일반음식점,한우고기집,부산광역시 금정구 구서동 1033-3,051-583-3553
일반음식점,토끼내식당,부산광역시 금정구 회동동 159-13,051-522-6115
일반음식점,골드카페,부산광역시 금정구 구서동 463-25,051-513-4251
일반음식점,크라운외식산업,부산광역시 금정구 청룡동 633-5,051-517-3464
일반음식점,여,부산광역시 금정구 부곡동 65-105,051-512-6057
일반음식점,곤드레 곤드레,부산광역시 금정구 서동 197-21,051-521-2287
일반음식점,유림부대밀면,부산광역시 금정구 장전동 403-16,051-512-6692
일반음식점,가미아구찜,부산광역시 금정구 청룡동 632-3,051-582-0942
일반음식점,즉석김밥,부산광역시 금정구 남산동 115-30,051-515-7828
일반음식점,서동 양곱창,부산광역시 금정구 서동 205-20,051-526-1392
일반음식점,통뼈 감자탕,부산광역시 금정구 구서동 175-23,051-529-2354
일반음식점,대왕고기전문점,부산광역시 금정구 금사동 68-34,051-525-5441
일반음식점,발렌타인경양식,부산광역시 금정구 남산동 91-8,051-512-2617
일반음식점,시골통돼지볶음,부산광역시 금정구 장전동 389-51,051-516-5516
일반음식점,도원숯불갈비,부산광역시 금정구 남산동 260-8,051-581-7179
일반음식점,백년 가마솥 통닭,부산광역시 금정구 구서동 415-2,051-513-9177
일반음식점,시크릿,부산광역시 금정구 장전동 422-3,051-515-3003
일반음식점,파파존스 부산대점,부산광역시 금정구 장전동 419-60,051-514-9998
일반음식점,물레호프,부산광역시 금정구 부곡동 295-31,
일반음식점,부산돼지국밥,부산광역시 금정구 금사동 50-3,051-522-8387
일반음식점,다인,부산광역시 금정구 금성동 299,051-517-5938
일반음식점,수라상,부산광역시 금정구 금사동 34-11,
일반음식점,봉구비어장전점,부산광역시 금정구 장전동 293-110,051-514-4454
일반음식점,다계촌,부산광역시 금정구 구서동 1018-18,
일반음식점,우리식당,부산광역시 금정구 부곡동 726-35,051-512-8364
일반음식점,파스타 바니타,부산광역시 금정구 장전동 423-1,051-513-7842
일반음식점,오븐에 꾸운닭,부산광역시 금정구 부곡동 224-9,051-518-9932
일반음식점,옹배기 해물칼국수,부산광역시 금정구 구서동 161-12,051-583-4448
일반음식점,캐슬(성),부산광역시 금정구 부곡동 65-15 L동,051-512-1133
일반음식점,구서회도매센타,부산광역시 금정구 구서동 654-3,051-516-9202
일반음식점,센,부산광역시 금정구 장전동 293-116,051-515-5667
일반음식점,춘하추동칼국수,부산광역시 금정구 서동 294-9,051-522-5082
일반음식점,비룡각,부산광역시 금정구 구서동 87-12,051-518-6262
일반음식점,밀양식육식당,부산광역시 금정구 서동 302-333,051-523-2494
일반음식점,오징어집,부산광역시 금정구 서동 119-10,051-526-8989
일반음식점,장원숯불갈비,부산광역시 금정구 남산동 45-4,051-516-8482
일반음식점,장호우양꼬치,부산광역시 금정구 장전동 416-9,051-515-2571
일반음식점,이모포차,부산광역시 금정구 서동 207-9,051-527-9797
일반음식점,유가네 닭갈비,부산광역시 금정구 서동 203-46,051-522-4333
일반음식점,봉구비어 남산점,부산광역시 금정구 남산동 103-37,
일반음식점,삼일식당,부산광역시 금정구 부곡동 218-4,051-516-6366
일반음식점,먹거리돼지촌,부산광역시 금정구 구서동 412-4,051-518-8088
일반음식점,옛날잔치국수,부산광역시 금정구 서동 119-35,051-528-3904
일반음식점,김밥천국 팔송점,부산광역시 금정구 남산동 20-1,051-518-3114
일반음식점,섬진강재첩,부산광역시 금정구 부곡동 11-3,051-513-7381
일반음식점,사나레,부산광역시 금정구 구서동 769-16,051-743-3081
일반음식점,뉴타지마할5,부산광역시 금정구 장전동 420-23,051-518-0351
일반음식점,언양식육식당,부산광역시 금정구 부곡동 394-16,051-514-5529
일반음식점,어게인2010,부산광역시 금정구 남산동 196-3,051-517-5711
일반음식점,치킨신드롬,부산광역시 금정구 부곡동 295-25,
일반음식점,둥굴레,부산광역시 금정구 노포동 133,051-508-7753
일반음식점,땡초통닭,부산광역시 금정구 장전동 413-29,051-515-7877
일반음식점,와따포차,부산광역시 금정구 구서동 414-68,
일반음식점,거창맷돌(부곡점),부산광역시 금정구 부곡동 265-9,051-513-3537
일반음식점,서동돼지국밥,부산광역시 금정구 서동 302-642,051-467-0668
일반음식점,자갈치곰장어,부산광역시 금정구 부곡동 873-50,051-581-1127
일반음식점,신가네돼지국밥,부산광역시 금정구 장전동 403-17,051-515-7789
일반음식점,바다사랑횟집,부산광역시 금정구 장전동 394-5,051-515-9043
일반음식점,셰프의포차,부산광역시 금정구 서동 206-2,051-525-7055
일반음식점,진미돼지국밥,부산광역시 금정구 장전동 213-3,051-582-0399
일반음식점,토마토도시락 부산대점,부산광역시 금정구 장전동 145-24,051-514-1443
일반음식점,착한할매밥집,부산광역시 금정구 청룡동 33-4,051-508-3667
일반음식점,켄,부산광역시 금정구 장전동 394-5,051-512-1147
일반음식점,알통떡강정 부산남산점,부산광역시 금정구 남산동 15-30,051-517-0672
일반음식점,청해,부산광역시 금정구 서동 195-31,051-524-1887
일반음식점,김밥천국두실점,부산광역시 금정구 구서동 654-46,051-514-3339
일반음식점,까투리,부산광역시 금정구 부곡동 295-30,051-581-0166
일반음식점,미스터스시,부산광역시 금정구 구서동 1026-5,051-513-0386
일반음식점,골목식당,부산광역시 금정구 구서동 87-32,051-515-5429
일반음식점,노스커피 북문,부산광역시 금정구 장전동 419-31,051-517-8576
일반음식점,원아이딜젝,부산광역시 금정구 장전동 400-29,
일반음식점,청불 부산대점,부산광역시 금정구 장전동 417-27,051-512-7246
일반음식점,델피하우스,부산광역시 금정구 부곡동 235-20,051-514-9695
일반음식점,장가네돼지국밥,부산광역시 금정구 장전동 221-4,051-516-7170
일반음식점,정가네 면가네,부산광역시 금정구 남산동 17-21,051-513-5867
일반음식점,대왕돈까스,부산광역시 금정구 장전동 382-1,051-514-0605
일반음식점,두부천하,부산광역시 금정구 부곡동 65-10,051-514-8855
일반음식점,꼴닭,부산광역시 금정구 남산동 101-33,051-582-5392
일반음식점,일품가장인갈비,부산광역시 금정구 구서동 1023-5,051-516-5558
일반음식점,맛나는 돈까스,부산광역시 금정구 장전동 225-4,051-583-3481
일반음식점,The 행복한 밥상,부산광역시 금정구 장전동 203-18,051-512-7277
일반음식점,미식가,부산광역시 금정구 장전동 360-23,051-582-9985
일반음식점,동해 회 도매집,부산광역시 금정구 부곡동 57-6,051-513-9225
일반음식점,닌자(忍者)라면,부산광역시 금정구 장전동 293-13,
일반음식점,우럭만공격,부산광역시 금정구 부곡동 308-2,051-512-3759
일반음식점,홍미식당,부산광역시 금정구 부곡동 391-6,051-514-7472
일반음식점,간자미,부산광역시 금정구 남산동 27-47,051-513-0907
일반음식점,승승(구서예가점),부산광역시 금정구 구서동 462-10,051-515-3667
일반음식점,삼성웰스토리(주)동래베네스트,부산광역시 금정구 남산동 265-34,051-580-0379
일반음식점,전통쑥밀면,부산광역시 금정구 장전동 413-6,051-513-5433
일반음식점,청마루,부산광역시 금정구 구서동 457-4,051-514-0747
일반음식점,술나라안주세상,부산광역시 금정구 남산동 99-12,051-864-1555
일반음식점,옐로우,부산광역시 금정구 부곡동 65-10,051-514-4266
일반음식점,정원돼지국밥,부산광역시 금정구 부곡동 235-20,051-581-8281
일반음식점,샤브이찌,부산광역시 금정구 남산동 970-8,
일반음식점,카리스마,부산광역시 금정구 서동 119-21,051-526-6004
일반음식점,송부장 돼지갈비,부산광역시 금정구 서동 210-6,051-522-8994
일반음식점,거창식당,부산광역시 금정구 청룡동 45-10,051-508-3081
일반음식점,달토끼,부산광역시 금정구 장전동 419-31,051-582-8588
일반음식점,야스미,부산광역시 금정구 장전동 643-323,051-518-3590
일반음식점,종점식당,부산광역시 금정구 청룡동 59-10,051-508-5035
일반음식점,크랩-BAR,부산광역시 금정구 구서동 86-36,051-581-4200
일반음식점,오,부산광역시 금정구 서동 199-10,051-527-1840
일반음식점,다미아구찜,부산광역시 금정구 부곡동 314-18,051-581-0807
일반음식점,다우다미,부산광역시 금정구 장전동 394-2,
일반음식점,모모스테이크부산대1호점,부산광역시 금정구 장전동 418-44,
일반음식점,에프라임,부산광역시 금정구 장전동 293-67 동엽빌딩,
일반음식점,홍대개미 부산대점,부산광역시 금정구 장전동 293-116,051-515-4870
일반음식점,만포장집,부산광역시 금정구 청룡동 359-11,051-508-6673
일반음식점,진맛추메장,부산광역시 금정구 장전동 416-39,051-513-8981
일반음식점,날애,부산광역시 금정구 장전동 653-9,051-583-8896
일반음식점,도미노피자 부산대점,부산광역시 금정구 장전동 316-17,051-517-3082
일반음식점,다정,부산광역시 금정구 남산동 981-17,051-518-3651
